ano,mes,origen,destino,tipo_equipo,tipo_vuelo,trafico,empresa,vuelos,sillas,carga_ofrecida,pasajeros,carga_bordo
2010,8,BOG,CLO,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,nan,2280.0,72000.0,479.0,883.0
2012,4,BOG,CZU,E145,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1.0,50.0,1200.0,39.0,27.0
2010,6,NVA,BOG,DH8D,R,N,AIRES,nan,4810.0,4467.0,3908.0,4467.0
2013,5,BOG,CLO,A320,R,N,AVIANCA,466.0,69900.0,3313559.0,56723.0,132382.0
2011,8,NQU,UIB,DHC6,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,18.0,342.0,4500.0,267.0,0.0
2013,7,BUN,CLO,PA34,T,N,SOLAIR S.A.S,10.0,0.0,0.0,16.0,0.0
2012,11,CLO,GPI,L410,T,nan,TAC,nan,0.0,0.0,74.0,1478.0
2013,7,CLO,GYM,C208,T,N,VIAS AEREAS NACIONALES VIANA S.A.S.,2.0,nan,0.0,11.0,0.0
2011,2,PTL,NVA,P28A,T,N,SAER,3.0,0.0,0.0,6.0,300.0
2012,8,ELB,MTR,C206,T,N,AVIOCESAR,2.0,0.0,0.0,4.0,116.0
2010,4,NQU,UIB,BN2P,T,N,INTEREJECUTIVA,1.0,0.0,0.0,0.0,600.0
2010,7,EYP,VVC,PA34,T,N,AERUPIA SAS,1.0,0.0,0.0,nan,0.0
2012,1,MQU,GYM,PA34,T,N,AERO TAXI GUAYMARAL ATG S.A.S,6.0,0.0,0.0,12.0,130.0
2012,1,EYP,VVC,P28R,T,N,SAER,5.0,0.0,0.0,10.0,0.0
2012,12,7GF,EYP,C206,T,N,ALPES S.A.S,14.0,0.0,0.0,nan,300.0
2011,1,AUC,CUC,C182,T,N,LANS S.A.S,5.0,nan,0.0,8.0,0.0
2013,3,CUC,CUC,JS32,R,N,AEROLINEA DE ANTIOQUIA S.A.,18.0,357.0,4167.0,180.0,44.0
2012,7,CTG,BOG,AC90,T,N,LLANERA DE AVIACION,1.0,0.0,0.0,4.0,0.0
2012,4,UIB,NQU,DHC6,R,N,AEROLINEA DE ANTIOQUIA S.A.,12.0,200.0,1240.0,nan,1430.52
2013,11,VVC,PUU,PA34,T,N,SAER,nan,0.0,0.0,2.0,35.75
2011,9,UIB,BOG,BE20,T,N,RIO SUR,1.0,0.0,0.0,4.0,0.0
2011,8,SMR,BOG,A30,R,N,AVIANCA,102.0,15342.0,477287.0,nan,71305.0
2013,7,BOG,AUC,AN32,T,N,AER CARIBE LIMITADA,1.0,0.0,0.0,1.0,0.0
2010,1,ACR,VVC,C182,T,N,AERUPIA SAS,1.0,0.0,0.0,3.0,120.0
2010,7,EYP,EJA,BE30,T,N,HELI JET SAS,2.0,0.0,0.0,1.0,850.0
2011,3,BOG,CLO,727,R,N,C.V. CARGO,4.0,nan,89943.0,0.0,66770.0
2010,8,NVA,FLA,DH8D,R,N,AIRES,9.0,333.0,0.0,nan,0.0
2013,8,MTR,BOG,A318,R,N,AVIANCA,37.0,3700.0,196657.0,3355.0,12412.0
2012,9,BOG,RCH,BE40,T,N,SEARCA S.A.,1.0,0.0,0.0,1.0,0.0
2010,7,CZU,BOG,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,29.0,2204.0,69600.0,1779.0,640.0
2011,4,BOG,NVA,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,12.0,384.0,27000.0,41.0,75.0
2012,7,EYP,PZA,C172,T,N,ALPES S.A.S,1.0,0.0,0.0,nan,18.2
2010,7,CLO,BOG,A320,C,N,AVIANCA,1.0,150.0,4631.0,80.0,11287.640000000001
2011,10,MVP,BOG,AN26,T,N,AER CARIBE LIMITADA,2.0,0.0,0.0,0.0,500.0
2012,12,GYM,PPN,PA34,T,N,AERO TAXI GUAYMARAL ATG S.A.S,1.0,0.0,0.0,2.0,0.0
2010,5,PZA,PZA,BE9L,T,N,RIO SUR,1.0,0.0,0.0,nan,50.0
2012,3,BOG,PUU,BE20,T,N,AER CARIBE LIMITADA,1.0,0.0,0.0,4.0,0.0
2011,11,CLO,BUN,PA34,T,N,TARI,nan,0.0,0.0,0.0,70.0
2011,3,BOG,NVA,DH4,R,N,AIRES,32.0,2496.0,9000.0,1615.0,2650.0
2011,12,CLO,GPI,BE20,T,N,RIO SUR,nan,0.0,0.0,2.0,364.0
2011,11,EYP,9CG,C206,T,N,AEROCOL S.A.S,1.0,0.0,0.0,4.0,30.0
2011,5,BOG,CUC,PA31,T,N,LLANERA DE AVIACION,2.0,0.0,0.0,nan,0.0
2013,11,EYP,7NT,JS32,T,N,SARPA S.A.S,2.0,0.0,0.0,nan,0.0
2011,9,GYM,VVC,C206,T,N,ARO LTDA,1.0,0.0,0.0,4.0,0.0
2011,12,BOG,CLO,B190,T,N,TAC,2.0,0.0,0.0,2.0,110.0
2012,2,VVC,BOG,PA34,T,N,LASER AEREO S.A.S,1.0,0.0,0.0,2.0,0.0
2011,5,BOG,EJA,JS32,T,N,SARPA S.A.S,3.0,0.0,0.0,21.0,0.0
2011,8,BOG,SMR,BE30,T,N,HELI JET SAS,10.0,nan,0.0,10.0,0.0
2012,10,GPI,CLO,L410,T,N,TAC,5.0,0.0,0.0,40.0,579.0
2010,4,BOG,PCR,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,12.0,912.0,90000.0,650.0,16614.0
2013,1,IBE,NVA,PA30,T,N,SAER,19.0,0.0,0.0,29.0,1300.0
2012,5,NVA,BOG,C208,T,N,LLANERA DE AVIACION,2.0,0.0,0.0,1.0,0.0
2012,9,TCO,CLO,F50,R,N,AVIANCA,60.0,3088.0,71136.0,2487.0,16156.0
2012,11,BOG,SMR,A320,R,N,AVIANCA,154.0,23100.0,741407.0,19961.0,29250.0
2012,6,TDA,EYP,C172,T,N,ALPES S.A.S,1.0,0.0,0.0,1.0,0.0
2013,3,CUC,RVE,AN26,T,nan,AER CARIBE LIMITADA,3.0,nan,0.0,0.0,9910.0
2010,2,IBE,BOG,DH8D,R,N,AIRES,107.0,nan,1860.0,nan,1706.0
2010,7,IBE,BOG,DH8D,R,N,AIRES,76.0,2812.0,3521.0,2233.0,1988.0
2012,11,CTG,BOG,A319,A,N,AVIANCA,1.0,120.0,5213.0,120.0,0.0
2011,12,ADZ,BOG,A30,R,N,AVIANCA,nan,13968.0,828796.5399999999,11058.0,63073.009999999995
2011,8,BOG,UIB,PA34,T,N,HELIGOLFO S.A.S,1.0,0.0,0.0,1.0,36.0
2012,12,VVC,9BB,C210,T,N,SAER,1.0,0.0,0.0,2.0,35.75
2013,5,BOG,PZA,B190,T,N,SEARCA S.A.,1.0,nan,0.0,5.0,160.0
2013,6,AUC,TME,C182,T,N,AEROMENEGUA,3.0,0.0,0.0,4.0,600.0
2013,3,RCH,VUP,C206,T,N,AVIOCESAR,1.0,0.0,0.0,2.0,67.0
2013,9,BOG,CLO,F50,R,N,AVIANCA,18.0,803.0,31687.0,547.0,3169.0
2012,8,VVC,BOG,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,5.0,160.0,1875.0,91.0,25.48
2011,8,FLA,BOG,D328,A,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,2.0,64.0,1500.0,59.0,775.0
2011,11,7NS,BOG,B190,T,N,SEARCA S.A.,8.0,0.0,0.0,103.0,1058.0
2013,7,BOG,VUP,A320,R,N,AIRES,4.0,696.0,14000.0,nan,1872.0
2011,11,CZU,BOG,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,2.0,92.0,1500.0,68.0,706.16
2010,6,GYM,NVA,PA34,T,N,SAER,1.0,0.0,0.0,3.0,50.0
2011,2,GPI,CLO,B190,T,N,TAC,4.0,0.0,0.0,nan,1065.0
2011,12,BOG,CLO,B721,R,N,LAS,4.0,0.0,77756.0,0.0,77137.0
2010,10,VVC,MFS,DC3,R,N,AIR COLOMBIA,1.0,0.0,3000.0,0.0,2300.0
2011,6,BOG,MTB,B190,T,N,SEARCA S.A.,8.0,0.0,0.0,105.0,1720.0
2013,8,AUC,BOG,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,50.0,3800.0,120000.0,3014.0,5466.0
2013,7,BOG,CLO,A319,R,N,AVIANCA,69.0,8278.0,454236.0,nan,32583.0
2011,12,VUP,BOG,B737,R,N,AIRES,41.0,6076.0,3600.0,3903.0,3244.0
2012,1,MGN,EJA,C402,T,N,AEROCHARTER ANDINA S.A.S.,2.0,0.0,0.0,7.0,960.0
2011,5,CTG,BOG,319,R,N,AVIANCA,4.0,479.0,36858.0,445.0,3406.0
2010,7,BOG,VVC,BE9L,T,N,RIO SUR,1.0,nan,0.0,nan,150.0
2013,8,VVC,BOG,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,7.0,322.0,10500.0,66.0,27.0
2012,10,BOG,UIB,DH8D,R,N,AIRES,30.0,1110.0,24000.0,816.0,9072.0
2011,8,7GC,EYP,C172,T,N,ALPES S.A.S,1.0,0.0,0.0,2.0,36.4
2010,3,VVC,BMG,DC3,R,N,AIR COLOMBIA,7.0,nan,10500.0,nan,58604.0
2010,12,CTG,BOG,A320,A,N,AVIANCA,2.0,nan,27811.0,84.0,0.0
2013,1,BOG,UIB,PA34,T,N,AEROLINEAS ALAS DE COLOMBIA LTDA.,1.0,0.0,0.0,2.0,0.0
2011,4,BOG,VGP,B190,T,N,SEARCA S.A.,12.0,0.0,0.0,137.0,1850.0
2012,5,7GF,EYP,C172,T,N,AERO APOYO,1.0,0.0,0.0,1.0,0.0
2013,7,BOG,MTR,A320,R,N,AVIANCA,61.0,9150.0,1126215.0,6405.0,44772.0
2011,4,CLO,CLO,B722,R,N,LAS,1.0,0.0,7633.0,0.0,7618.0
2012,11,VVC,EYP,PA34,T,N,SAER,4.0,0.0,0.0,8.0,150.0
2013,5,BOG,EJA,A319,R,N,AVIANCA,19.0,2280.0,155306.0,1571.0,1830.0
2010,4,BOG,CLO,F10,R,N,AVIANCA,17.0,nan,51418.0,1268.0,944.0
2010,11,VVC,MVP,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,8.0,608.0,38400.0,135.0,4204.0
2011,4,CTG,ADZ,A320,R,N,AVIANCA,2.0,300.0,6340.5,nan,728.0
2010,11,BOG,CZU,E145,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,5.0,250.0,6000.0,229.0,0.0
2012,3,AUC,HTZ,C182,T,N,SAVIARE LTDA,4.0,nan,0.0,8.0,90.0
2011,8,MVP,VVC,C182,T,N,AEROMENEGUA,1.0,0.0,0.0,1.0,1000.0
2012,5,TCO,BOG,B190,T,N,SEARCA S.A.,3.0,0.0,0.0,46.0,2100.0
2012,10,CLO,PSO,F50,R,N,AVIANCA,30.0,1560.0,47352.0,nan,6148.0
2013,12,GYM,VUP,PA34,T,N,LANS S.A.S,1.0,0.0,0.0,4.0,25.74
2012,3,BOG,CUC,HAWK,T,N,HELISTAR S.A.S,1.0,0.0,0.0,5.0,0.0
2013,8,BOG,VGP,AN32,T,N,AER CARIBE LIMITADA,1.0,0.0,0.0,0.0,3500.0
2012,4,RVE,EYP,AN26,T,N,AER CARIBE LIMITADA,1.0,0.0,0.0,0.0,3300.0
2010,5,BOG,CLO,330,R,N,AVIANCA,26.0,nan,576782.0,4340.0,17986.0
2010,1,UIB,BOG,JS41,R,N,EASYFLY S.A,34.0,1020.0,0.0,nan,0.0
2013,9,RVE,TME,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1.0,32.0,750.0,18.0,0.0
2013,2,BOG,PCR,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1.0,46.0,1500.0,46.0,0.0
2012,3,OTU,MTR,DHC6,R,N,AEROLINEA DE ANTIOQUIA S.A.,nan,19.0,230.0,1.0,0.0
2011,1,BOG,CLO,B190,T,N,SEARCA S.A.,2.0,nan,0.0,9.0,843.6999999999999
2011,10,VVC,VVC,B350,T,N,HELISTAR S.A.S,nan,0.0,0.0,4.0,91.0
2013,1,PCR,VVC,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,7.0,532.0,16800.0,407.0,0.0
2010,8,BOG,MTR,F10,R,N,SAM,61.0,5807.0,98219.0,4987.0,4357.0
2012,5,CLO,BOG,B190,T,N,SEARCA S.A.,nan,0.0,0.0,17.0,1200.0
2013,7,BBA,UIB,C402,T,N,HELIGOLFO S.A.S,1.0,0.0,0.0,5.0,50.0
2011,1,BOG,CZU,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,26.0,1976.0,62400.0,1483.0,2515.0
2012,10,HTZ,PZA,PA34,T,N,SAER,1.0,0.0,0.0,2.0,0.0
2010,12,UIB,APO,L410,T,N,TAC,1.0,0.0,0.0,16.0,0.0
2011,2,BOG,PUU,B190,T,N,SEARCA S.A.,12.0,0.0,0.0,153.0,7826.0
2011,11,BOG,PPN,F50,R,N,AVIANCA,87.0,nan,40514.0,3415.0,82.0
2012,10,BOG,PSO,A318,R,N,AVIANCA,91.0,9094.0,372104.0,7895.0,42824.0
2012,7,VVC,BMG,DC3,R,N,AIR COLOMBIA,nan,nan,9000.0,nan,6900.0
2010,9,FLA,NVA,AN26,R,N,SELVA,1.0,19.0,5000.0,0.0,1000.0
2013,1,PTW,EJA,PA31,T,N,AEROGALAN,1.0,0.0,0.0,nan,0.0
2012,9,PZA,VVC,PA34,T,N,SAER,1.0,0.0,0.0,2.0,0.0
2011,2,EYP,VVC,DC3,R,N,AIR COLOMBIA,1.0,0.0,3000.0,0.0,2000.0
2013,7,BOG,PUU,AT72,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1.0,70.0,2000.0,23.0,0.0
2010,2,MTR,CTG,DH8D,R,N,AIRES,28.0,1036.0,0.0,146.0,0.0
2013,7,VVC,BMG,C206,T,N,ARO LTDA,3.0,0.0,0.0,14.0,100.0
2011,2,SVI,VVC,C206,T,N,AERUPIA SAS,3.0,0.0,0.0,1.0,0.0
2010,5,EYP,AUC,C182,T,N,AEROMENEGUA,1.0,nan,0.0,1.0,300.0
2012,2,VGP,NVA,L410,T,N,SEARCA S.A.,2.0,0.0,0.0,32.0,280.0
2010,12,RAV,EYP,C206,T,N,ALPES S.A.S,1.0,0.0,0.0,4.0,40.0
2012,5,VVC,BOG,C208,T,N,VIAS AEREAS NACIONALES VIANA S.A.S.,1.0,0.0,0.0,2.0,364.0
2013,2,GPI,CLO,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,4.0,184.0,6000.0,128.0,0.0
2012,12,BOG,ADZ,A320,R,N,AIRES,61.0,10248.0,213500.0,8369.0,206575.0
2011,11,ADZ,BOG,E190,R,N,AEROREPUBLICA,72.0,7620.0,2364402.0,6706.0,74388.0
2013,12,7NS,7NS,B190,T,N,SEARCA S.A.,13.0,0.0,0.0,193.0,2453.0
2013,12,ADZ,ADZ,BE20,T,N,NACIONAL DE AVIACION S.A.S,1.0,0.0,0.0,1.0,0.0
2011,10,EYP,PUU,B190,T,N,SEARCA S.A.,1.0,0.0,0.0,nan,500.0
2010,7,SMR,SMR,A320,R,nan,AVIANCA,81.0,12198.0,308141.0,11465.0,100591.0
2013,12,BOG,BOG,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,3.0,138.0,4500.0,nan,5.0
2010,4,BOG,NVA,JS3,T,N,VERTICAL DE AVIACION S A S,1.0,0.0,0.0,nan,449.0
2012,12,BOG,NVA,B190,T,N,SEARCA S.A.,13.0,0.0,0.0,162.0,9021.0
2013,2,BOG,UIB,AT43,R,nan,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,37.0,nan,27750.0,nan,16128.84
2011,12,BOG,CUC,BE40,T,N,SEARCA S.A.,2.0,0.0,0.0,8.0,45.0
2012,10,SMR,VUP,C550,T,N,PETROLEUM,1.0,0.0,0.0,1.0,1.0
2013,9,BOG,ADZ,A318,R,N,AVIANCA,2.0,200.0,140720.0,nan,14072.0
2010,12,CUC,BOG,C172,T,N,AEROLINEAS ALAS DE COLOMBIA LTDA.,2.0,0.0,0.0,2.0,0.0
2012,8,VVC,9LI,C206,T,nan,AERUPIA SAS,1.0,0.0,0.0,1.0,0.0
2013,2,7NS,VVC,B190,T,N,SEARCA S.A.,2.0,0.0,0.0,24.0,90.0
2011,9,BOG,VGP,PA34,T,N,SAER,1.0,0.0,0.0,2.0,0.0
2013,6,BOG,EYP,A318,R,N,AVIANCA,3.0,300.0,24547.0,139.0,0.0
2010,7,CTG,BOG,F10,R,N,AVIANCA,6.0,584.0,8767.0,533.0,0.0
2013,5,BOG,NVA,JS41,R,N,EASYFLY S.A,120.0,2817.0,0.0,2200.0,0.0
2010,3,EJA,BOG,B190,T,N,SEARCA S.A.,6.0,nan,0.0,nan,1722.0
2010,11,7NS,BOG,BE20,T,N,SEARCA S.A.,1.0,0.0,0.0,5.0,50.0
2010,11,VVC,BOG,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,12.0,912.0,41184.0,83.0,132.98999999999998
2012,11,BOG,CLO,B737,R,N,AIRES,5.0,740.0,12500.0,592.0,4502.0
2010,12,CLO,BOG,F10,R,N,AVIANCA,202.0,19600.0,1595488.0,13199.0,16322.0
2012,12,MTR,CTG,JS32,R,N,AEROLINEA DE ANTIOQUIA S.A.,46.0,893.0,10468.0,nan,1272.0
2012,3,EYP,AUC,JS32,T,N,SARPA S.A.S,1.0,nan,0.0,17.0,0.0
2012,6,EYP,VVC,L410,T,N,SEARCA S.A.,1.0,0.0,0.0,0.0,800.0
2013,4,7HG,EYP,C206,T,N,ALPES S.A.S,24.0,0.0,0.0,71.0,650.0
2010,11,CPL,BOG,C208,T,N,VIAS AEREAS NACIONALES VIANA S.A.S.,2.0,0.0,0.0,9.0,35.0
2013,3,MQU,CPL,L410,T,N,SEARCA S.A.,1.0,nan,0.0,15.0,100.0
2013,7,AUC,AUC,C210,T,N,AERUPIA SAS,1.0,0.0,0.0,2.0,0.0
2010,4,BOG,CLO,F10,R,N,AVIANCA,17.0,nan,102836.0,1268.0,1888.0
2013,12,IBE,FLA,C340,T,N,SAER,8.0,0.0,0.0,nan,300.0
2013,5,BOG,CTG,A318,R,N,AVIANCA,39.0,nan,246788.0,3261.0,3245.0
2012,2,BOG,VGP,JS32,T,N,SARPA S.A.S,2.0,0.0,0.0,3.0,500.0
2011,12,9CG,9CG,C172,T,N,AEROCOL S.A.S,nan,0.0,0.0,nan,30.0
2012,7,PSO,CLO,C414,T,nan,AEROLINEAS ALAS DE COLOMBIA LTDA.,2.0,0.0,0.0,8.0,0.0
2011,9,VVC,BMG,C206,T,N,ARO LTDA,4.0,0.0,0.0,7.0,790.0
2012,9,UIB,NQU,C206,T,N,AEROEJECUTIVOS DE ANTIOQUIA S.A.,10.0,0.0,0.0,32.0,3348.8
2011,5,VVC,MVP,C182,T,N,AEROMENEGUA,3.0,0.0,0.0,1.0,2500.0
2012,11,BOG,PUU,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,27.0,1242.0,121500.0,623.0,1857.0
2012,5,BOG,CLO,C414,T,N,AEROLINEAS ALAS DE COLOMBIA LTDA.,1.0,0.0,0.0,4.0,0.0
2010,1,BOG,BOG,B722,R,N,LAS,1.0,0.0,11722.0,0.0,11699.0
2011,6,SMR,BOG,F10,A,N,AVIANCA,4.0,nan,9121.0,326.0,420.0
2012,9,PUU,CLO,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,13.0,416.0,19500.0,263.0,286.0
2013,11,COG,BOG,B190,T,N,SEARCA S.A.,1.0,0.0,0.0,16.0,429.0
2010,7,BOG,CTG,BE30,T,N,CENTRAL CHARTER,nan,nan,0.0,2.0,0.0
2010,3,CTG,BOG,A320,R,N,AVIANCA,nan,34253.0,3774828.0,nan,131426.0
2013,3,BOG,EYP,B190,T,N,TAC,1.0,0.0,0.0,18.0,728.0
2013,10,NVA,BOG,JS32,T,N,SARPA S.A.S,1.0,0.0,0.0,7.0,0.0
2011,9,CZU,BOG,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,21.0,1596.0,100800.0,nan,1874.0
2012,9,BOG,EJA,F50,R,N,AVIANCA,50.0,nan,46186.0,2056.0,1874.0
2010,3,BOG,AUC,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,37.0,2812.0,92500.0,1767.0,27426.0
2012,3,NVA,BOG,L410,T,N,SEARCA S.A.,5.0,0.0,0.0,44.0,600.0
2013,4,BOG,BUN,BE40,T,N,SEARCA S.A.,1.0,0.0,0.0,nan,0.0
2011,12,UIB,BOG,AT43,A,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1.0,46.0,3000.0,28.0,140.0
2010,12,AUC,BOG,B190,T,N,SEARCA S.A.,5.0,nan,0.0,18.0,2080.0
2013,6,CTG,BOG,B190,T,N,SEARCA S.A.,1.0,0.0,0.0,5.0,450.0
2013,9,IBE,BOG,BE40,T,N,SEARCA S.A.,1.0,0.0,0.0,nan,50.0
2010,5,VVC,BMG,C172,T,N,SAVIARE LTDA,nan,nan,0.0,nan,328.9
2013,3,CTG,BOG,C414,T,N,AEROLINEAS ALAS DE COLOMBIA LTDA.,1.0,0.0,0.0,2.0,0.0
2011,9,PUU,NVA,L410,T,N,SEARCA S.A.,1.0,0.0,0.0,14.0,170.0
2011,3,BOG,VVC,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,9.0,684.0,10800.0,nan,1357.72
2011,9,CUC,TME,C182,T,N,LANS S.A.S,1.0,0.0,0.0,2.0,60.0
2013,4,BOG,PUU,BE40,T,N,SEARCA S.A.,2.0,nan,0.0,5.0,0.0
2012,8,CTG,BOG,HAWK,T,N,HELISTAR S.A.S,2.0,0.0,0.0,11.0,0.0
2013,9,BOG,PPN,A318,R,N,AVIANCA,2.0,200.0,0.0,144.0,0.0
2012,10,AUC,VVC,PA34,T,N,SAER,2.0,0.0,0.0,4.0,150.0
2013,1,VVC,PCR,PA34,T,N,NO FIGURA,1.0,0.0,0.0,nan,100.0
2011,4,BOG,VVC,C208,T,N,LLANERA DE AVIACION,3.0,0.0,0.0,7.0,0.0
2012,10,VVC,IBE,PA34,T,N,SAER,1.0,0.0,0.0,2.0,50.0
2012,12,FLA,BOG,A318,R,N,AVIANCA,nan,100.0,6930.0,74.0,0.0
2010,12,BOG,VVC,DH8D,R,nan,AIRES,48.0,nan,15500.0,nan,14903.0
2012,8,AUC,BOG,AT43,A,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,1.0,46.0,1500.0,41.0,490.0
2010,11,BOG,BUN,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,13.0,416.0,9750.0,317.0,312.0
2012,8,BOG,VUP,B737,R,N,AIRES,49.0,7252.0,122500.0,4125.0,13001.0
2012,12,BOG,PSO,B350,T,N,HELISTAR S.A.S,1.0,0.0,0.0,5.0,138.0
2010,6,BAR,VVC,C182,T,N,AERUPIA SAS,1.0,0.0,0.0,2.0,20.0
2013,9,CLO,CLO,PA31,T,N,SAER,1.0,nan,0.0,3.0,50.0
2012,4,7NT,7NT,B190,T,N,SEARCA S.A.,2.0,nan,0.0,16.0,100.0
2010,8,PSO,CLO,JS41,R,N,EASYFLY S.A,13.0,312.0,0.0,185.0,0.0
2010,2,CLO,BOG,A320,R,N,SAM,2.0,300.0,24844.0,274.0,1818.0
2012,6,NVA,VGP,BE40,T,N,SEARCA S.A.,1.0,0.0,0.0,nan,0.0
2010,2,NVA,BOG,JS32,T,N,SARPA S.A.S,1.0,nan,0.0,2.0,0.0
2011,11,PUU,BOG,C208,T,N,VIAS AEREAS NACIONALES VIANA S.A.S.,2.0,0.0,0.0,3.0,0.0
2010,5,EYP,TDA,C172,T,N,ALPES S.A.S,1.0,0.0,0.0,2.0,10.0
2011,4,VGP,BOG,BE20,T,N,SEARCA S.A.,1.0,0.0,0.0,8.0,90.0
2010,3,BOG,SMR,F10,R,N,AVIANCA,5.0,477.0,15336.0,399.0,2232.0
2012,5,MTR,ACD,C206,T,N,AVIOCESAR,1.0,0.0,0.0,2.0,114.0
2011,3,NVA,BOG,L410,T,N,SEARCA S.A.,7.0,0.0,0.0,nan,680.0
2013,7,VGP,TCO,AN32,T,N,AER CARIBE LIMITADA,4.0,0.0,0.0,0.0,17710.0
2012,11,VVC,MVP,C206,T,N,AMERICAÂ´S AIR SAS,1.0,0.0,0.0,1.0,390.0
2011,5,BOG,EYP,B190,T,N,PETROLEUM,nan,nan,0.0,79.0,450.0
2010,2,BOG,BOG,BE30,T,N,HELI JET SAS,1.0,0.0,0.0,8.0,0.0
2013,10,CLO,BOG,B763,R,N,TAMPA CARGO S.A.,2.0,0.0,114125.0,0.0,50992.0
2011,7,BOG,MQU,C303,T,N,AVIOICHARTER LIMITADA,3.0,0.0,0.0,6.0,0.0
2013,11,IBE,CPL,PA31,T,N,SAER,1.0,0.0,0.0,1.0,0.0
2010,12,BOG,BOG,B190,T,N,TAC,5.0,0.0,0.0,75.0,801.0
2011,9,PUU,BOG,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,10.0,nan,45000.0,282.0,261.0
2013,2,SMR,CTG,B190,T,N,SEARCA S.A.,1.0,0.0,0.0,8.0,0.0
2010,8,CTG,BOG,319,R,N,AVIANCA,2.0,nan,14361.0,202.0,403.0
2013,4,NVA,BOG,DH8D,R,N,AIRES,59.0,nan,23600.0,1468.0,2068.0
2013,12,BOG,BOG,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,44.0,2065.0,65700.0,1673.0,1089.0
2012,8,PTL,BOG,B190,T,N,SEARCA S.A.,1.0,nan,0.0,nan,300.0
2013,9,EJA,GYM,PA31,T,N,AERO TAXI GUAYMARAL ATG S.A.S,2.0,0.0,0.0,13.0,100.0
2010,8,BOG,BBA,L410,T,N,TAC,1.0,nan,0.0,10.0,50.0
2011,3,IBE,MQU,PA34,T,N,SAER,4.0,0.0,0.0,nan,400.0
2012,9,ADZ,PVA,L410,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,60.0,1140.0,15000.0,738.0,0.0
2010,10,BOG,AUC,BE20,T,N,SEARCA S.A.,1.0,0.0,0.0,1.0,409.0
2011,6,BOG,NVA,318,R,N,AVIANCA,1.0,100.0,21288.0,79.0,690.0
2012,8,CLO,BOG,BE9L,T,N,RIO SUR,3.0,0.0,0.0,4.0,200.0
2013,4,BOG,CLO,C550,T,N,PETROLEUM,1.0,0.0,0.0,7.0,0.0
2013,1,RVE,RVE,AN26,R,N,SELVA,1.0,8.0,5000.0,0.0,650.0
2012,11,CTG,MTR,PA31,T,N,AVIOCESAR,1.0,nan,0.0,3.0,67.0
2011,11,EYP,VVC,B190,T,N,SEARCA S.A.,1.0,0.0,0.0,nan,254.8
2010,12,NQU,UIB,C402,T,N,AEROEXPRESO DEL PACIFICO S.A.,31.0,0.0,0.0,129.0,1391.0
2012,1,ADZ,BOG,BE40,T,N,SEARCA S.A.,1.0,0.0,0.0,4.0,0.0
2011,12,CUC,BOG,B721,R,N,AEROSUCRE,1.0,0.0,42000.0,0.0,23224.0
2011,11,BOG,VVC,B190,T,N,TAC,5.0,0.0,0.0,17.0,412.0
2010,6,GPI,CLO,C402,T,N,AEROEXPRESO DEL PACIFICO S.A.,2.0,0.0,0.0,2.0,0.0
2010,1,CTG,BOG,B737,R,N,AIRES,127.0,nan,5615.0,15675.0,6734.0
